target_num,target_is_prime,target_str,target_factor_list,pred_str,beam_idx,log_prob,n_target_factors,pred_factor_list,n_pred_factors,product,correct_product,correct_factorization,num_prime_factors_pred,percent_prime_factors_pred
34304,False,>10x10x10x10x10x10x10x10x10x1000011.,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 67]",>10x10x10x10x10x10x10x10x10x11x10101,1,-2.0855000019073486,10,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 21]",11,32256.0,False,False,10.0,0.9090909090909091
34305,False,>11x101x100011101111.,"[3, 5, 2287]",>1000011000000001,0,-1.5371615886688232,3,[34305],1,34305.0,True,False,0.0,0.0
34305,False,>11x101x100011101111.,"[3, 5, 2287]",>11x10110010101011,1,-2.899709463119507,3,"[3, 11435]",2,34305.0,True,False,1.0,0.5
34307,False,>111x1101x1101x11101.,"[7, 13, 13, 29]",>1000011000000011,0,-1.5290968418121338,4,[34307],1,34307.0,True,False,0.0,0.0
34307,False,>111x1101x1101x11101.,"[7, 13, 13, 29]",>11x10110010101001,1,-2.9201066493988037,4,"[3, 11433]",2,34299.0,False,False,1.0,0.5
34309,False,>1011x110000101111.,"[11, 3119]",>1000011000000101,0,-1.5248557329177856,2,[34309],1,34309.0,True,False,0.0,0.0
34309,False,>1011x110000101111.,"[11, 3119]",>11x10110010101111,1,-2.9146687984466553,2,"[3, 11439]",2,34317.0,False,False,1.0,0.5
34310,False,>10x101x101111x1001001.,"[2, 5, 47, 73]",>10x100001100000011,0,-1.4812047481536865,4,"[2, 17155]",2,34310.0,True,False,1.0,0.5
34310,False,>10x101x101111x1001001.,"[2, 5, 47, 73]",>10x11x1011001010101,1,-2.694903612136841,4,"[2, 3, 5717]",3,34302.0,False,False,3.0,1.0
34316,False,>10x10x10111x101110101.,"[2, 2, 23, 373]",>10x10x10000110000011,0,-1.4192562103271484,4,"[2, 2, 8579]",3,34316.0,True,False,2.0,0.6666666666666666
34316,False,>10x10x10111x101110101.,"[2, 2, 23, 373]",>10x10x11x101100101001,1,-2.504115343093872,4,"[2, 2, 3, 2857]",4,34284.0,False,False,4.0,1.0
34319,True,>1000011000001111.,[34319],>1000011000001111,0,-1.5175983905792236,1,[34319],1,34319.0,True,True,1.0,1.0
34319,True,>1000011000001111.,[34319],>11x10110010101101,1,-2.9237794876098633,1,"[3, 11437]",2,34311.0,False,False,2.0,1.0
34327,True,>1000011000010111.,[34327],>1000011000010111,0,-1.5152963399887085,1,[34327],1,34327.0,True,True,1.0,1.0
34327,True,>1000011000010111.,[34327],>11x10110010110101,1,-2.9504005908966064,1,"[3, 11445]",2,34335.0,False,False,1.0,0.5
34328,False,>10x10x10x111x1001100101.,"[2, 2, 2, 7, 613]",>10x10x10x1000011000011,0,-1.3452603816986084,5,"[2, 2, 2, 4291]",4,34328.0,True,False,3.0,0.75
34328,False,>10x10x10x111x1001100101.,"[2, 2, 2, 7, 613]",>10x10x10x11x10110010101,1,-2.592719554901123,5,"[2, 2, 2, 3, 1429]",5,34296.0,False,False,5.0,1.0
34339,False,>10111x10111010101.,"[23, 1493]",>1000011000100011,0,-1.522525429725647,2,[34339],1,34339.0,True,False,0.0,0.0
34339,False,>10111x10111010101.,"[23, 1493]",>11x10110010110001,1,-3.590535879135132,2,"[3, 11441]",2,34323.0,False,False,1.0,0.5
34357,False,>10001x101011x101111.,"[17, 43, 47]",>1000011000110101,0,-1.5209518671035767,3,[34357],1,34357.0,True,False,0.0,0.0
34357,False,>10001x101011x101111.,"[17, 43, 47]",>11x10110010111111,1,-2.888887405395508,3,"[3, 11455]",2,34365.0,False,False,1.0,0.5
34358,False,>10x101001x110100011.,"[2, 41, 419]",>10x100001100011011,0,-1.478568434715271,3,"[2, 17179]",2,34358.0,True,False,1.0,0.5
34358,False,>10x101001x110100011.,"[2, 41, 419]",>10x11x1011001011001,1,-2.6634066104888916,3,"[2, 3, 5721]",3,34326.0,False,False,2.0,0.6666666666666666
34359,False,>11x1101x1101110001.,"[3, 13, 881]",>1000011000110111,0,-1.5141550302505493,3,[34359],1,34359.0,True,False,0.0,0.0
34359,False,>11x1101x1101110001.,"[3, 13, 881]",>11x10110010111101,1,-2.9131486415863037,3,"[3, 11453]",2,34359.0,True,False,1.0,0.5
34360,False,>10x10x10x101x1101011011.,"[2, 2, 2, 5, 859]",>10x10x10x1000011000111,0,-1.3489469289779663,5,"[2, 2, 2, 4295]",4,34360.0,True,False,3.0,0.75
34360,False,>10x10x10x101x1101011011.,"[2, 2, 2, 5, 859]",>10x10x10x11x10110010101,1,-2.381540298461914,5,"[2, 2, 2, 3, 1429]",5,34296.0,False,False,5.0,1.0
34361,True,>1000011000111001.,[34361],>1000011000111001,0,-1.5171176195144653,1,[34361],1,34361.0,True,True,1.0,1.0
34361,True,>1000011000111001.,[34361],>11x10110010111111,1,-3.354327917098999,1,"[3, 11455]",2,34365.0,False,False,1.0,0.5
34363,False,>111x1001100101101.,"[7, 4909]",>1000011000111011,0,-1.503546118736267,2,[34363],1,34363.0,True,False,0.0,0.0
34363,False,>111x1001100101101.,"[7, 4909]",>11x10110010111101,1,-3.2438619136810303,2,"[3, 11453]",2,34359.0,False,False,1.0,0.5
34369,True,>1000011001000001.,[34369],>1000011001000001,0,-1.5375803709030151,1,[34369],1,34369.0,True,True,1.0,1.0
34369,True,>1000011001000001.,[34369],>11x10110011000011,1,-2.9507038593292236,1,"[3, 11459]",2,34377.0,False,False,1.0,0.5
34371,False,>11x11x11x10011x1000011.,"[3, 3, 3, 19, 67]",>1000011001000011,0,-1.5288517475128174,5,[34371],1,34371.0,True,False,0.0,0.0
34371,False,>11x11x11x10011x1000011.,"[3, 3, 3, 19, 67]",>11x10110011000001,1,-2.9758503437042236,5,"[3, 11457]",2,34371.0,True,False,1.0,0.5
34374,False,>10x11x10001x101010001.,"[2, 3, 17, 337]",>10x100001100100011,0,-1.4877818822860718,4,"[2, 17187]",2,34374.0,True,False,1.0,0.5
34374,False,>10x11x10001x101010001.,"[2, 3, 17, 337]",>10x11x1011001100001,1,-2.624431848526001,4,"[2, 3, 5729]",3,34374.0,True,False,2.0,0.6666666666666666
34379,False,>11111x10001010101.,"[31, 1109]",>1000011001001011,0,-1.5107204914093018,2,[34379],1,34379.0,True,False,0.0,0.0
34379,False,>11111x10001010101.,"[31, 1109]",>11x10110011000001,1,-2.968517780303955,2,"[3, 11457]",2,34371.0,False,False,1.0,0.5
34390,False,>10x101x10011x10110101.,"[2, 5, 19, 181]",>10x100001100101011,0,-1.481610894203186,4,"[2, 17195]",2,34390.0,True,False,1.0,0.5
34390,False,>10x101x10011x10110101.,"[2, 5, 19, 181]",>10x11x1011001100001,1,-2.6094436645507812,4,"[2, 3, 5729]",3,34374.0,False,False,2.0,0.6666666666666666
34395,False,>11x101x100011110101.,"[3, 5, 2293]",>1000011001011011,0,-1.5042130947113037,3,[34395],1,34395.0,True,False,0.0,0.0
34395,False,>11x101x100011110101.,"[3, 5, 2293]",>11x10110011001001,1,-2.9341416358947754,3,"[3, 11465]",2,34395.0,True,False,1.0,0.5
34403,True,>1000011001100011.,[34403],>1000011001100011,0,-1.52284836769104,1,[34403],1,34403.0,True,True,1.0,1.0
34403,True,>1000011001100011.,[34403],>11x10110011001001,1,-2.9508471488952637,1,"[3, 11465]",2,34395.0,False,False,1.0,0.5
34412,False,>10x10x111x10011001101.,"[2, 2, 7, 1229]",>10x10x10000110011011,0,-1.4213292598724365,4,"[2, 2, 8603]",3,34412.0,True,False,2.0,0.6666666666666666
34412,False,>10x10x111x10011001101.,"[2, 2, 7, 1229]",>10x10x11x101100110001,1,-2.4757115840911865,4,"[2, 2, 3, 2865]",4,34380.0,False,False,3.0,0.75
34417,False,>1111111x100001111.,"[127, 271]",>1000011001110001,0,-1.5244526863098145,2,[34417],1,34417.0,True,False,0.0,0.0
34417,False,>1111111x100001111.,"[127, 271]",>11x10110011010011,1,-2.869753122329712,2,"[3, 11475]",2,34425.0,False,False,1.0,0.5
34424,False,>10x10x10x1101x101001011.,"[2, 2, 2, 13, 331]",>10x10x10x1000011001111,0,-1.3481502532958984,5,"[2, 2, 2, 4303]",4,34424.0,True,False,3.0,0.75
34424,False,>10x10x10x1101x101001011.,"[2, 2, 2, 13, 331]",>10x10x10x11x10110011001,1,-2.8344972133636475,5,"[2, 2, 2, 3, 1433]",5,34392.0,False,False,5.0,1.0
34430,False,>10x101x1011x100111001.,"[2, 5, 11, 313]",>10x100001100111111,0,-1.4746979475021362,4,"[2, 17215]",2,34430.0,True,False,1.0,0.5
34430,False,>10x101x1011x100111001.,"[2, 5, 11, 313]",>10x11x1011001101001,1,-2.957080602645874,4,"[2, 3, 5737]",3,34422.0,False,False,3.0,1.0
34437,False,>11x1101x1101110011.,"[3, 13, 883]",>1000011010000101,0,-1.5225768089294434,3,[34437],1,34437.0,True,False,0.0,0.0
34437,False,>11x1101x1101110011.,"[3, 13, 883]",>11x10110011010111,1,-3.0022451877593994,3,"[3, 11479]",2,34437.0,True,False,1.0,0.5
34449,False,>11x10110011011011.,"[3, 11483]",>1000011010010001,0,-1.523861050605774,2,[34449],1,34449.0,True,False,0.0,0.0
34449,False,>11x10110011011011.,"[3, 11483]",>11x10110011011011,1,-2.9566097259521484,2,"[3, 11483]",2,34449.0,True,True,2.0,1.0
34454,False,>10x111x10111x1101011.,"[2, 7, 23, 107]",>10x100001101001011,0,-1.4797266721725464,4,"[2, 17227]",2,34454.0,True,False,1.0,0.5
34454,False,>10x111x10111x1101011.,"[2, 7, 23, 107]",>10x11x1011001101001,1,-2.649559736251831,4,"[2, 3, 5737]",3,34422.0,False,False,3.0,1.0
34457,True,>1000011010011001.,[34457],>1000011010011001,0,-1.5161733627319336,1,[34457],1,34457.0,True,True,1.0,1.0
34457,True,>1000011010011001.,[34457],>11x10110011011011,1,-2.964346408843994,1,"[3, 11483]",2,34449.0,False,False,2.0,1.0
34459,False,>10001x11111101011.,"[17, 2027]",>1000011010011011,0,-1.5038483142852783,2,[34459],1,34459.0,True,False,0.0,0.0
34459,False,>10001x11111101011.,"[17, 2027]",>11x10110011011001,1,-3.0258400440216064,2,"[3, 11481]",2,34443.0,False,False,1.0,0.5
34474,False,>10x1011x11000011111.,"[2, 11, 1567]",>10x100001101010101,0,-1.4813547134399414,3,"[2, 17237]",2,34474.0,True,False,1.0,0.5
34474,False,>10x1011x11000011111.,"[2, 11, 1567]",>10x11x1011001110111,1,-2.74151873588562,3,"[2, 3, 5751]",3,34506.0,False,False,2.0,0.6666666666666666
34476,False,>10x10x11x1101x1101x10001.,"[2, 2, 3, 13, 13, 17]",>10x10x10000110101011,0,-1.4221843481063843,6,"[2, 2, 8619]",3,34476.0,True,False,2.0,0.6666666666666666
34476,False,>10x10x11x1101x1101x10001.,"[2, 2, 3, 13, 13, 17]",>10x10x11x101100111001,1,-2.5126824378967285,6,"[2, 2, 3, 2873]",4,34476.0,True,False,3.0,0.75
34479,False,>11x11x11x10011111101.,"[3, 3, 3, 1277]",>1000011010101111,0,-1.511307716369629,4,[34479],1,34479.0,True,False,0.0,0.0
34479,False,>11x11x11x10011111101.,"[3, 3, 3, 1277]",>11x10110011100101,1,-2.9641435146331787,4,"[3, 11493]",2,34479.0,True,False,1.0,0.5
34485,False,>11x101x1011x1011x10011.,"[3, 5, 11, 11, 19]",>1000011010110101,0,-1.516157627105713,5,[34485],1,34485.0,True,False,0.0,0.0
34485,False,>11x101x1011x1011x10011.,"[3, 5, 11, 11, 19]",>11x10110011100111,1,-2.9465420246124268,5,"[3, 11495]",2,34485.0,True,False,1.0,0.5
34488,False,>10x10x10x11x11x111011111.,"[2, 2, 2, 3, 3, 479]",>10x10x10x1000011010111,0,-1.35081148147583,6,"[2, 2, 2, 4311]",4,34488.0,True,False,3.0,0.75
34488,False,>10x10x10x11x11x111011111.,"[2, 2, 2, 3, 3, 479]",>10x10x10x11x10110011101,1,-2.3772027492523193,6,"[2, 2, 2, 3, 1437]",5,34488.0,True,False,4.0,0.8
34496,False,>10x10x10x10x10x10x111x111x1011.,"[2, 2, 2, 2, 2, 2, 7, 7, 11]",>10x10x10x10x10x10x1000011011,0,-1.1285847425460815,9,"[2, 2, 2, 2, 2, 2, 539]",7,34496.0,True,False,6.0,0.8571428571428571
34496,False,>10x10x10x10x10x10x111x111x1011.,"[2, 2, 2, 2, 2, 2, 7, 7, 11]",>10x10x10x10x10x10x11x10110001,1,-2.3371167182922363,9,"[2, 2, 2, 2, 2, 2, 3, 177]",8,33984.0,False,False,7.0,0.875
34501,True,>1000011011000101.,[34501],>1000011011000101,0,-1.5203667879104614,1,[34501],1,34501.0,True,True,1.0,1.0
34501,True,>1000011011000101.,[34501],>11x10110011101111,1,-2.9365580081939697,1,"[3, 11503]",2,34509.0,False,False,2.0,1.0
34510,False,>10x101x111x10001x11101.,"[2, 5, 7, 17, 29]",>10x100001101100111,0,-1.4832688570022583,5,"[2, 17255]",2,34510.0,True,False,1.0,0.5
34510,False,>10x101x111x10001x11101.,"[2, 5, 7, 17, 29]",>10x11x1011001110101,1,-2.6124978065490723,5,"[2, 3, 5749]",3,34494.0,False,False,3.0,1.0
34511,True,>1000011011001111.,[34511],>1000011011001111,0,-1.511826515197754,1,[34511],1,34511.0,True,True,1.0,1.0
34511,True,>1000011011001111.,[34511],>11x10110011101101,1,-3.00284743309021,1,"[3, 11501]",2,34503.0,False,False,1.0,0.5
34515,False,>11x11x101x1101x111011.,"[3, 3, 5, 13, 59]",>1000011011010011,0,-1.5089943408966064,5,[34515],1,34515.0,True,False,0.0,0.0
34515,False,>11x11x101x1101x111011.,"[3, 3, 5, 13, 59]",>11x10110011110001,1,-2.936211109161377,5,"[3, 11505]",2,34515.0,True,False,1.0,0.5
34516,False,>10x10x10000110110101.,"[2, 2, 8629]",>10x10x10000110110101,0,-1.4205729961395264,3,"[2, 2, 8629]",3,34516.0,True,True,3.0,1.0
34516,False,>10x10x10000110110101.,"[2, 2, 8629]",>10x10x11x101100111111,1,-2.4773833751678467,3,"[2, 2, 3, 2879]",4,34548.0,False,False,4.0,1.0
34520,False,>10x10x10x101x1101011111.,"[2, 2, 2, 5, 863]",>10x10x10x1000011011011,0,-1.3495913743972778,5,"[2, 2, 2, 4315]",4,34520.0,True,False,3.0,0.75
34520,False,>10x10x10x101x1101011111.,"[2, 2, 2, 5, 863]",>10x10x10x11x10110011101,1,-2.732489824295044,5,"[2, 2, 2, 3, 1437]",5,34488.0,False,False,4.0,0.8
34522,False,>10x101001x110100101.,"[2, 41, 421]",>10x100001101101101,0,-1.47515869140625,3,"[2, 17261]",2,34522.0,True,False,1.0,0.5
34522,False,>10x101001x110100101.,"[2, 41, 421]",>10x11x1011001111011,1,-2.771867513656616,3,"[2, 3, 5755]",3,34530.0,False,False,2.0,0.6666666666666666
34523,False,>10011x10111x1001111.,"[19, 23, 79]",>1000011011011011,0,-1.498340129852295,3,[34523],1,34523.0,True,False,0.0,0.0
34523,False,>10011x10111x1001111.,"[19, 23, 79]",>11x10110011110001,1,-2.939060926437378,3,"[3, 11505]",2,34515.0,False,False,1.0,0.5
34526,False,>10x111101x100011011.,"[2, 61, 283]",>10x100001101101111,0,-1.4780304431915283,3,"[2, 17263]",2,34526.0,True,False,1.0,0.5
34526,False,>10x111101x100011011.,"[2, 61, 283]",>10x11x1011001111101,1,-3.1652677059173584,3,"[2, 3, 5757]",3,34542.0,False,False,2.0,0.6666666666666666
34535,False,>101x1101011111011.,"[5, 6907]",>1000011011100111,0,-1.5114775896072388,2,[34535],1,34535.0,True,False,0.0,0.0
34535,False,>101x1101011111011.,"[5, 6907]",>11x10110011110101,1,-2.9826557636260986,2,"[3, 11509]",2,34527.0,False,False,1.0,0.5
34545,False,>11x101x111x111x101111.,"[3, 5, 7, 7, 47]",>1000011011110001,0,-1.5227406024932861,5,[34545],1,34545.0,True,False,0.0,0.0
34545,False,>11x101x111x111x101111.,"[3, 5, 7, 7, 47]",>11x10110011111011,1,-2.845689058303833,5,"[3, 11515]",2,34545.0,True,False,1.0,0.5
34560,False,>10x10x10x10x10x10x10x10x11x11x11x101.,"[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 5]",>10x10x10x10x10x10x10x10x10000111,0,-0.9729523062705994,12,"[2, 2, 2, 2, 2, 2, 2, 2, 135]",9,34560.0,True,False,8.0,0.8888888888888888
34560,False,>10x10x10x10x10x10x10x10x11x11x11x101.,"[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 5]",>10x10x10x10x10x10x10x10x11x101101,1,-2.3731329441070557,12,"[2, 2, 2, 2, 2, 2, 2, 2, 3, 45]",10,34560.0,True,False,9.0,0.9
34561,False,>10001x10011x1101011.,"[17, 19, 107]",>1000011100000001,0,-1.5347739458084106,3,[34561],1,34561.0,True,False,0.0,0.0
34561,False,>10001x10011x1101011.,"[17, 19, 107]",>11x10110100000011,1,-2.9854700565338135,3,"[3, 11523]",2,34569.0,False,False,1.0,0.5
34574,False,>10x111011x100100101.,"[2, 59, 293]",>10x100001110000111,0,-1.4777315855026245,3,"[2, 17287]",2,34574.0,True,False,1.0,0.5
34574,False,>10x111011x100100101.,"[2, 59, 293]",>10x11x1011010000001,1,-2.9058961868286133,3,"[2, 3, 5761]",3,34566.0,False,False,2.0,0.6666666666666666
34576,False,>10x10x10x10x100001110001.,"[2, 2, 2, 2, 2161]",>10x10x10x10x100001110001,0,-1.2877060174942017,5,"[2, 2, 2, 2, 2161]",5,34576.0,True,True,5.0,1.0
34576,False,>10x10x10x10x100001110001.,"[2, 2, 2, 2, 2161]",>10x10x10x10x11x1011010011,1,-2.3082597255706787,5,"[2, 2, 2, 2, 3, 723]",6,34704.0,False,False,5.0,0.8333333333333334
34578,False,>10x11x11x10001x1110001.,"[2, 3, 3, 17, 113]",>10x100001110001001,0,-1.4800302982330322,5,"[2, 17289]",2,34578.0,True,False,1.0,0.5
34578,False,>10x11x11x10001x1110001.,"[2, 3, 3, 17, 113]",>10x11x1011010000011,1,-2.6805405616760254,5,"[2, 3, 5763]",3,34578.0,True,False,2.0,0.6666666666666666
34587,False,>11x11x11x11x111x111101.,"[3, 3, 3, 3, 7, 61]",>1000011100011011,0,-1.500647783279419,6,[34587],1,34587.0,True,False,0.0,0.0
34587,False,>11x11x11x11x111x111101.,"[3, 3, 3, 3, 7, 61]",>11x10110100001001,1,-3.0014383792877197,6,"[3, 11529]",2,34587.0,True,False,1.0,0.5
34588,False,>10x10x10000111000111.,"[2, 2, 8647]",>10x10x10000111000111,0,-1.421228051185608,3,"[2, 2, 8647]",3,34588.0,True,True,3.0,1.0
34588,False,>10x10x10000111000111.,"[2, 2, 8647]",>10x10x11x101101000001,1,-2.9435348510742188,3,"[2, 2, 3, 2881]",4,34572.0,False,False,3.0,0.75
34590,False,>10x11x101x10010000001.,"[2, 3, 5, 1153]",>10x100001110001111,0,-1.4744155406951904,4,"[2, 17295]",2,34590.0,True,False,1.0,0.5
34590,False,>10x11x101x10010000001.,"[2, 3, 5, 1153]",>10x11x1011010000101,1,-2.6693105697631836,4,"[2, 3, 5765]",3,34590.0,True,False,2.0,0.6666666666666666
34596,False,>10x10x11x11x11111x11111.,"[2, 2, 3, 3, 31, 31]",>10x10x10000111001001,0,-1.4248098134994507,6,"[2, 2, 8649]",3,34596.0,True,False,2.0,0.6666666666666666
34596,False,>10x10x11x11x11111x11111.,"[2, 2, 3, 3, 31, 31]",>10x10x11x101101000011,1,-2.5349249839782715,6,"[2, 2, 3, 2883]",4,34596.0,True,False,3.0,0.75
34599,False,>11x10011x1001011111.,"[3, 19, 607]",>1000011100100111,0,-1.5146267414093018,3,[34599],1,34599.0,True,False,0.0,0.0
34599,False,>11x10011x1001011111.,"[3, 19, 607]",>11x10110100001101,1,-3.1133131980895996,3,"[3, 11533]",2,34599.0,True,False,1.0,0.5
34622,False,>10x111x100110101001.,"[2, 7, 2473]",>10x100001110011111,0,-1.4747127294540405,3,"[2, 17311]",2,34622.0,True,False,1.0,0.5
34622,False,>10x111x100110101001.,"[2, 7, 2473]",>10x11x1011010001001,1,-2.7647299766540527,3,"[2, 3, 5769]",3,34614.0,False,False,2.0,0.6666666666666666
34623,False,>11x11x111100000111.,"[3, 3, 3847]",>1000011100111111,0,-1.5062267780303955,3,[34623],1,34623.0,True,False,0.0,0.0
34623,False,>11x11x111100000111.,"[3, 3, 3847]",>11x10110100010101,1,-3.0212316513061523,3,"[3, 11541]",2,34623.0,True,False,1.0,0.5
34633,False,>111011x1001001011.,"[59, 587]",>1000011101001001,0,-1.5172775983810425,2,[34633],1,34633.0,True,False,0.0,0.0
34633,False,>111011x1001001011.,"[59, 587]",>11x10110100011011,1,-3.1917240619659424,2,"[3, 11547]",2,34641.0,False,False,1.0,0.5
34638,False,>10x11x10111x11111011.,"[2, 3, 23, 251]",>10x100001110100111,0,-1.4817349910736084,4,"[2, 17319]",2,34638.0,True,False,1.0,0.5
34638,False,>10x11x10111x11111011.,"[2, 3, 23, 251]",>10x11x1011010001101,1,-2.736286163330078,4,"[2, 3, 5773]",3,34638.0,True,False,2.0,0.6666666666666666
34639,False,>1011x101111x1000011.,"[11, 47, 67]",>1000011101001111,0,-1.5104560852050781,3,[34639],1,34639.0,True,False,0.0,0.0
34639,False,>1011x101111x1000011.,"[11, 47, 67]",>11x10110100011101,1,-3.280766010284424,3,"[3, 11549]",2,34647.0,False,False,2.0,1.0
34642,False,>10x100001110101001.,"[2, 17321]",>10x100001110101001,0,-1.4830124378204346,2,"[2, 17321]",2,34642.0,True,True,2.0,1.0
34642,False,>10x100001110101001.,"[2, 17321]",>10x11x1011010001111,1,-2.9369056224823,2,"[2, 3, 5775]",3,34650.0,False,False,2.0,0.6666666666666666
34658,False,>10x1101x11111x101011.,"[2, 13, 31, 43]",>10x100001110110001,0,-1.4885605573654175,4,"[2, 17329]",2,34658.0,True,False,1.0,0.5
34658,False,>10x1101x11111x101011.,"[2, 13, 31, 43]",>10x11x1011010010011,1,-2.656323194503784,4,"[2, 3, 5779]",3,34674.0,False,False,3.0,1.0
34659,False,>11x11x111100001011.,"[3, 3, 3851]",>1000011101100011,0,-1.5190882682800293,3,[34659],1,34659.0,True,False,0.0,0.0
34659,False,>11x11x111100001011.,"[3, 3, 3851]",>11x10110100100001,1,-3.2015514373779297,3,"[3, 11553]",2,34659.0,True,False,1.0,0.5
34662,False,>10x11x110101x1101101.,"[2, 3, 53, 109]",>10x100001110110011,0,-1.4823009967803955,4,"[2, 17331]",2,34662.0,True,False,1.0,0.5
34662,False,>10x11x110101x1101101.,"[2, 3, 53, 109]",>10x11x1011010010001,1,-2.6849985122680664,4,"[2, 3, 5777]",3,34662.0,True,False,2.0,0.6666666666666666
34663,False,>10001x11111110111.,"[17, 2039]",>1000011101100111,0,-1.5105888843536377,2,[34663],1,34663.0,True,False,0.0,0.0
34663,False,>10001x11111110111.,"[17, 2039]",>11x10110100100101,1,-3.3014557361602783,2,"[3, 11557]",2,34671.0,False,False,1.0,0.5
34666,False,>10x100001110110101.,"[2, 17333]",>10x100001110110101,0,-1.4815906286239624,2,"[2, 17333]",2,34666.0,True,True,2.0,1.0
34666,False,>10x100001110110101.,"[2, 17333]",>10x11x1011010010111,1,-2.7212812900543213,2,"[2, 3, 5783]",3,34698.0,False,False,3.0,1.0
34669,False,>100101x1110101001.,"[37, 937]",>1000011101101101,0,-1.513230323791504,2,[34669],1,34669.0,True,False,0.0,0.0
34669,False,>100101x1110101001.,"[37, 937]",>11x10110100100111,1,-3.1701583862304688,2,"[3, 11559]",2,34677.0,False,False,1.0,0.5
34670,False,>10x101x110110001011.,"[2, 5, 3467]",>10x100001110110111,0,-1.480296015739441,3,"[2, 17335]",2,34670.0,True,False,1.0,0.5
34670,False,>10x101x110110001011.,"[2, 5, 3467]",>10x11x1011010010101,1,-2.734919548034668,3,"[2, 3, 5781]",3,34686.0,False,False,2.0,0.6666666666666666
34673,True,>1000011101110001.,[34673],>1000011101110001,0,-1.5201085805892944,1,[34673],1,34673.0,True,True,1.0,1.0
34673,True,>1000011101110001.,[34673],>11x10110100100011,1,-3.5504050254821777,1,"[3, 11555]",2,34665.0,False,False,1.0,0.5
34675,False,>101x101x10011x1001001.,"[5, 5, 19, 73]",>1000011101110011,0,-1.5039817094802856,4,[34675],1,34675.0,True,False,0.0,0.0
34675,False,>101x101x10011x1001001.,"[5, 5, 19, 73]",>11x10110100100001,1,-3.587547779083252,4,"[3, 11553]",2,34659.0,False,False,1.0,0.5
34682,False,>10x100001110111101.,"[2, 17341]",>10x100001110111101,0,-1.4686381816864014,2,"[2, 17341]",2,34682.0,True,True,2.0,1.0
34682,False,>10x100001110111101.,"[2, 17341]",>10x11x1011010010111,1,-2.633533477783203,2,"[2, 3, 5783]",3,34698.0,False,False,3.0,1.0
34689,False,>11x11111x101110101.,"[3, 31, 373]",>1000011110000001,0,-1.5342200994491577,3,[34689],1,34689.0,True,False,0.0,0.0
34689,False,>11x11111x101110101.,"[3, 31, 373]",>11x10110100101011,1,-2.9466140270233154,3,"[3, 11563]",2,34689.0,True,False,1.0,0.5
34691,False,>1110001x100110011.,"[113, 307]",>1000011110000011,0,-1.5237329006195068,2,[34691],1,34691.0,True,False,0.0,0.0
34691,False,>1110001x100110011.,"[113, 307]",>11x10110100101001,1,-2.987945795059204,2,"[3, 11561]",2,34683.0,False,False,1.0,0.5
34696,False,>10x10x10x1000011110001.,"[2, 2, 2, 4337]",>10x10x10x1000011110001,0,-1.353898286819458,4,"[2, 2, 2, 4337]",4,34696.0,True,True,4.0,1.0
34696,False,>10x10x10x1000011110001.,"[2, 2, 2, 4337]",>10x10x10x11x10110100111,1,-2.6942992210388184,4,"[2, 2, 2, 3, 1447]",5,34728.0,False,False,5.0,1.0
34697,False,>1101x10001x10011101.,"[13, 17, 157]",>1000011110001001,0,-1.5156668424606323,3,[34697],1,34697.0,True,False,0.0,0.0
34697,False,>1101x10001x10011101.,"[13, 17, 157]",>11x10110100101011,1,-2.9690229892730713,3,"[3, 11563]",2,34689.0,False,False,1.0,0.5
34708,False,>10x10x10000111100101.,"[2, 2, 8677]",>10x10x10000111100101,0,-1.4235550165176392,3,"[2, 2, 8677]",3,34708.0,True,True,3.0,1.0
