target_num,target_is_prime,target_str_full,target_factor_list,pred_str_full,pred_str,beam_idx,log_prob,n_target_factors,n_target_zeros,n_target_ones,pct_target_ones,pred_factor_list,n_pred_factors,product,correct_product,correct_factorization,num_prime_factors_pred,percent_prime_factors_pred,seq_dist_binary,seq_dist_lev
7797,False,11x10111x1110001._______________________________________________________,"[3, 23, 113]",11x11x11x100100111._____________________________________________________,11x11x11x100100111,1,-5.914380073547363,3,4,10,0.7142857142857143,"[3, 3, 3, 295]",4,7965,False,False,3.0,0.75,0.11111111111111116,8
7808,False,10x10x10x10x10x10x10x111101.____________________________________________,"[2, 2, 2, 2, 2, 2, 2, 61]",10x10x10x10x10x10x10x10x10x1111.________________________________________,10x10x10x10x10x10x10x10x10x1111,0,-3.496607542037964,8,8,12,0.6,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 15]",10,7680,False,False,9.0,0.9,0.11111111111111116,8
7808,False,10x10x10x10x10x10x10x111101.____________________________________________,"[2, 2, 2, 2, 2, 2, 2, 61]",10x10x10x10x10x10x10x10x10x11x11x11.____________________________________,10x10x10x10x10x10x10x10x10x11x11x11,1,-4.817481994628906,8,8,12,0.6,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3]",12,13824,False,False,12.0,1.0,0.16666666666666663,12
7815,False,11x101x1000001001.______________________________________________________,"[3, 5, 521]",1111010000111.__________________________________________________________,1111010000111,0,-1.597975730895996,3,8,7,0.4666666666666667,[7815],1,7815,True,False,0.0,0.0,0.1527777777777778,10
7815,False,11x101x1000001001.______________________________________________________,"[3, 5, 521]",11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-7.7093281745910645,3,8,7,0.4666666666666667,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.25,17
7817,True,1111010001001.__________________________________________________________,[7817],1111010001001.__________________________________________________________,1111010001001,0,-1.5473870038986206,1,6,7,0.5384615384615384,[7817],1,7817,True,True,1.0,1.0,0.0,0
7817,True,1111010001001.__________________________________________________________,[7817],11x11x11x100100011._____________________________________________________,11x11x11x100100011,1,-5.798900127410889,1,6,7,0.5384615384615384,"[3, 3, 3, 291]",4,7857,False,False,3.0,0.75,0.16666666666666663,11
7823,True,1111010001111.__________________________________________________________,[7823],1111010001111.__________________________________________________________,1111010001111,0,-1.612202525138855,1,4,9,0.6923076923076923,[7823],1,7823,True,True,1.0,1.0,0.0,0
7823,True,1111010001111.__________________________________________________________,[7823],11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-7.711225986480713,1,4,9,0.6923076923076923,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.26388888888888884,18
7832,False,10x10x10x1011x1011001.__________________________________________________,"[2, 2, 2, 11, 89]",10x10x10x1111010011.____________________________________________________,10x10x10x1111010011,0,-1.4115989208221436,5,7,10,0.5882352941176471,"[2, 2, 2, 979]",4,7832,True,False,3.0,0.75,0.09722222222222221,6
7832,False,10x10x10x1011x1011001.__________________________________________________,"[2, 2, 2, 11, 89]",10x10x10x11x1010001101._________________________________________________,10x10x10x11x1010001101,1,-2.573714256286621,5,7,10,0.5882352941176471,"[2, 2, 2, 3, 653]",5,15672,False,False,5.0,1.0,0.13888888888888884,7
7834,False,10x111101001101.________________________________________________________,"[2, 3917]",10x111101001101.________________________________________________________,10x111101001101,0,-1.5534119606018066,2,5,9,0.6428571428571429,"[2, 3917]",2,7834,True,True,2.0,1.0,0.0,0
7834,False,10x111101001101.________________________________________________________,"[2, 3917]",10x11x101000110011._____________________________________________________,10x11x101000110011,1,-2.7005598545074463,2,5,9,0.6428571428571429,"[2, 3, 2611]",3,15666,False,False,2.0,0.6666666666666666,0.11111111111111116,7
7835,False,101x11000011111.________________________________________________________,"[5, 1567]",1111010011011.__________________________________________________________,1111010011011,0,-1.6120874881744385,2,5,9,0.6428571428571429,[7835],1,7835,True,False,0.0,0.0,0.125,6
7835,False,101x11000011111.________________________________________________________,"[5, 1567]",11x11x11x11x11x11x11x11.________________________________________________,11x11x11x11x11x11x11x11,1,-7.897138595581055,2,5,9,0.6428571428571429,"[3, 3, 3, 3, 3, 3, 3, 3]",8,6561,False,False,8.0,1.0,0.26388888888888884,16
7836,False,10x10x11x1010001101.____________________________________________________,"[2, 2, 3, 653]",10x10x11110100111.______________________________________________________,10x10x11110100111,0,-1.5188629627227783,4,7,9,0.5625,"[2, 2, 1959]",3,7836,True,False,2.0,0.6666666666666666,0.06944444444444442,5
7836,False,10x10x11x1010001101.____________________________________________________,"[2, 2, 3, 653]",10x10x11x1010001101.____________________________________________________,10x10x11x1010001101,1,-2.571647882461548,4,7,9,0.5625,"[2, 2, 3, 653]",4,7836,True,True,4.0,1.0,0.0,0
7837,False,10001x111001101.________________________________________________________,"[17, 461]",1111010011101.__________________________________________________________,1111010011101,0,-1.5664006471633911,2,6,8,0.5714285714285714,[7837],1,7837,True,False,0.0,0.0,0.18055555555555558,8
7837,False,10001x111001101.________________________________________________________,"[17, 461]",11x11x11x100100111._____________________________________________________,11x11x11x100100111,1,-5.449225902557373,2,6,8,0.5714285714285714,"[3, 3, 3, 295]",4,7965,False,False,3.0,0.75,0.1527777777777778,9
7840,False,10x10x10x10x10x101x111x111._____________________________________________,"[2, 2, 2, 2, 2, 5, 7, 7]",10x10x10x10x10x11110101.________________________________________________,10x10x10x10x10x11110101,0,-1.413886547088623,8,6,13,0.6842105263157895,"[2, 2, 2, 2, 2, 245]",6,7840,True,False,5.0,0.8333333333333334,0.125,8
7840,False,10x10x10x10x10x101x111x111._____________________________________________,"[2, 2, 2, 2, 2, 5, 7, 7]",10x10x10x10x10x11x11x11x111.____________________________________________,10x10x10x10x10x11x11x11x111,1,-5.14120626449585,8,6,13,0.6842105263157895,"[2, 2, 2, 2, 2, 3, 3, 3, 7]",9,6048,False,False,9.0,1.0,0.11111111111111116,4
7855,False,101x11000100011.________________________________________________________,"[5, 1571]",1111010101111.__________________________________________________________,1111010101111,0,-1.609154224395752,2,7,7,0.5,[7855],1,7855,True,False,0.0,0.0,0.13888888888888884,7
7855,False,101x11000100011.________________________________________________________,"[5, 1571]",11x11x11x11x11x11x11x111._______________________________________________,11x11x11x11x11x11x11x111,1,-7.688854694366455,2,7,7,0.5,"[3, 3, 3, 3, 3, 3, 3, 7]",8,15309,False,False,8.0,1.0,0.29166666666666663,19
7859,False,11101x100001111.________________________________________________________,"[29, 271]",1111010110011.__________________________________________________________,1111010110011,0,-1.5966286659240723,2,5,9,0.6428571428571429,[7859],1,7859,True,False,0.0,0.0,0.125,7
7859,False,11101x100001111.________________________________________________________,"[29, 271]",11x11x11x11x11x11x11x11.________________________________________________,11x11x11x11x11x11x11x11,1,-7.839626312255859,2,5,9,0.6428571428571429,"[3, 3, 3, 3, 3, 3, 3, 3]",8,6561,False,False,8.0,1.0,0.23611111111111116,17
7860,False,10x10x11x101x10000011.__________________________________________________,"[2, 2, 3, 5, 131]",10x10x11110101101.______________________________________________________,10x10x11110101101,0,-1.4816220998764038,5,8,9,0.5294117647058824,"[2, 2, 1965]",3,7860,True,False,2.0,0.6666666666666666,0.125,9
7860,False,10x10x11x101x10000011.__________________________________________________,"[2, 2, 3, 5, 131]",10x10x11x1010001111.____________________________________________________,10x10x11x1010001111,1,-2.8876821994781494,5,8,9,0.5294117647058824,"[2, 2, 3, 655]",4,7860,True,False,3.0,0.75,0.125,6
7865,False,101x1011x1011x1101._____________________________________________________,"[5, 11, 11, 13]",1111010111001.__________________________________________________________,1111010111001,0,-1.5535483360290527,4,4,11,0.7333333333333333,[7865],1,7865,True,False,0.0,0.0,0.18055555555555558,11
7865,False,101x1011x1011x1101._____________________________________________________,"[5, 11, 11, 13]",11x11x11x100100011._____________________________________________________,11x11x11x100100011,1,-6.314016342163086,4,4,11,0.7333333333333333,"[3, 3, 3, 291]",4,7857,False,False,3.0,0.75,0.125,8
7866,False,10x11x11x10011x10111.___________________________________________________,"[2, 3, 3, 19, 23]",10x111101011101.________________________________________________________,10x111101011101,0,-1.5616239309310913,5,4,12,0.75,"[2, 3933]",2,7866,True,False,1.0,0.5,0.19444444444444442,10
7866,False,10x11x11x10011x10111.___________________________________________________,"[2, 3, 3, 19, 23]",10x11x10100011111.______________________________________________________,10x11x10100011111,1,-2.7150683403015137,5,4,12,0.75,"[2, 3, 1311]",3,7866,True,False,2.0,0.6666666666666666,0.125,8
7874,False,10x11111x1111111._______________________________________________________,"[2, 31, 127]",10x111101100001.________________________________________________________,10x111101100001,0,-1.7916439771652222,3,1,13,0.9285714285714286,"[2, 3937]",2,7874,True,False,1.0,0.5,0.11111111111111116,7
7874,False,10x11111x1111111._______________________________________________________,"[2, 31, 127]",10x11x101001000011._____________________________________________________,10x11x101001000011,1,-2.597695827484131,3,1,13,0.9285714285714286,"[2, 3, 2627]",3,15762,False,False,2.0,0.6666666666666666,0.16666666666666663,10
7893,False,11x11x1101101101._______________________________________________________,"[3, 3, 877]",1111011010101.__________________________________________________________,1111011010101,0,-1.5484331846237183,3,3,11,0.7857142857142857,[7893],1,7893,True,False,0.0,0.0,0.13888888888888884,7
7893,False,11x11x1101101101._______________________________________________________,"[3, 3, 877]",11x11x11x100100111._____________________________________________________,11x11x11x100100111,1,-5.70318603515625,3,3,11,0.7857142857142857,"[3, 3, 3, 295]",4,7965,False,False,3.0,0.75,0.08333333333333337,6
7898,False,10x1011x101100111.______________________________________________________,"[2, 11, 359]",10x111101101101.________________________________________________________,10x111101101101,0,-1.536963701248169,3,5,10,0.6666666666666666,"[2, 3949]",2,7898,True,False,1.0,0.5,0.11111111111111116,6
7898,False,10x1011x101100111.______________________________________________________,"[2, 11, 359]",10x11x101001001011._____________________________________________________,10x11x101001001011,1,-2.663300037384033,3,5,10,0.6666666666666666,"[2, 3, 2635]",3,15810,False,False,2.0,0.6666666666666666,0.09722222222222221,6
7901,True,1111011011101.__________________________________________________________,[7901],1111011011101.__________________________________________________________,1111011011101,0,-1.5562927722930908,1,3,10,0.7692307692307693,[7901],1,7901,True,True,1.0,1.0,0.0,0
7901,True,1111011011101.__________________________________________________________,[7901],11x11x11x100100111._____________________________________________________,11x11x11x100100111,1,-5.475257396697998,1,3,10,0.7692307692307693,"[3, 3, 3, 295]",4,7965,False,False,3.0,0.75,0.16666666666666663,11
